date,trend,days_to_event_happen,event_title,event_votes,event_confidence
2019-05-10,6.779053084648493,,,,
2019-05-11,8.021879483500717,,,,
2019-05-12,5.310258249641319,,,,
2019-05-13,9.264705882352942,,,,
2019-05-14,11.185437589670013,,,,
2019-05-15,13.219153515064562,,,,
2019-05-16,14.913916786226684,,,,
2019-05-17,4.406384505021521,,,,
2019-05-18,3.728479196556671,,,,
2019-05-19,4.067431850789096,,,,
2019-05-20,8.586800573888091,,,,
2019-05-21,9.151721664275467,,,,
2019-05-22,7.005021520803442,,,,
2019-05-23,6.440100430416068,,,,
2019-05-24,6.666068866571019,,,,
2019-05-25,6.553084648493543,,,,
2019-05-26,5.197274031563845,,,,
2019-05-27,10.16857962697274,,,,
2019-05-28,12.089311334289812,,,,
2019-05-29,22.596843615494976,,,,
2019-05-30,10.16857962697274,,,,
2019-05-31,7.343974175035868,,,,
2019-06-01,7.6829268292682915,,,,
2019-06-02,6.779053084648494,,,,
2019-06-03,8.699784791965566,,,,
2019-06-04,7.1180057388809175,,,,
2019-06-05,5.988163558106169,,,,
2019-06-06,7.005021520803442,,,,
2019-06-07,5.4232424677187945,,,,
2019-06-08,4.632352941176471,,,,
2019-06-09,3.3895265423242464,,,,
2019-06-10,5.649210903873744,,,,
2019-06-11,5.4232424677187945,,,,
2019-06-12,4.8583213773314196,,,,
2019-06-13,3.1635581061692966,,,,
2019-06-14,5.649210903873744,,,,
2019-06-15,3.841463414634146,,,,
2019-06-16,7.682926829268292,,,,
2019-06-17,9.151721664275467,,,,
2019-06-18,6.779053084648493,,,,
2019-06-19,7.1180057388809175,,,,
2019-06-20,5.9881635581061685,,,,
2019-06-21,7.1180057388809175,,,,
2019-06-22,10.62051649928264,,,,
2019-06-23,8.812769010043041,,,,
2019-06-24,8.247847919655666,,,,
2019-06-25,6.327116212338593,,,,
2019-06-26,10.62051649928264,,,,
2019-06-27,9.26470588235294,,,,
2019-06-28,5.988163558106169,,,,
2019-06-29,4.2934002869440455,,,,
2019-06-30,6.779053084648493,,,,
2019-07-01,5.649210903873744,,,,
2019-07-02,7.230989956958393,,,,
2019-07-03,6.440100430416068,,,,
2019-07-04,5.988163558106169,,,,
2019-07-05,5.875179340028694,,,,
2019-07-06,2.7116212338593972,,,,
2019-07-07,3.163558106169297,,,,
2019-07-08,6.214131994261118,,,,
2019-07-09,5.08428981348637,,,,
2019-07-10,4.8583213773314196,,,,
2019-07-11,5.197274031563845,,,,
2019-07-12,4.18041606886657,,,,
2019-07-13,5.31025824964132,,,,
2019-07-14,4.745337159253945,,,,
2019-07-15,4.18041606886657,,,,
2019-07-16,5.649210903873744,,,,
2019-07-17,4.2934002869440455,,,,
2019-07-18,4.745337159253945,,,,
2019-07-19,3.3895265423242464,,,,
2019-07-20,4.971305595408895,,,,
2019-07-21,4.85832137733142,,,,
2019-07-22,4.519368723098996,,,,
2019-07-23,5.310258249641319,,,,
